session_id,date_key,visit_date,customer_id,product_id,marketing_channel_id,device_type_id,location_id,pages_viewed,time_on_site_sec,cart_flag,order_flag,abandon_flag,quantity,unit_price,discount_amount,discount_percent,revenue,session_duration_bucket,user_type,session_count
6686,20240405,2024-04-05,2726,566,1,2,27,9,504,1,1,0,2,325.15,130.06,20,520.24,Short,1,1
6687,20240131,2024-01-31,1931,427,5,1,138,21,1421,0,0,0,2,1021.21,612.73,30,0.0,Very Long,1,1
6688,20240805,2024-08-05,7287,734,3,1,21,17,717,1,1,0,3,1166.59,0.0,0,3499.77,Short,1,1
6689,20241205,2024-12-05,5526,339,3,1,134,16,1627,1,1,0,1,395.05,0.0,0,395.05,Very Long,1,1
6690,20240120,2024-01-20,5060,611,2,0,11,6,500,1,0,1,3,788.99,236.7,10,0.0,Short,1,1
6691,20240430,2024-04-30,7046,606,5,2,129,11,1293,0,0,0,1,518.73,0.0,0,0.0,Long,1,1
6692,20240901,2024-09-01,8457,735,1,1,11,22,1431,0,0,0,2,529.84,264.92,25,0.0,Very Long,0,1
6693,20240424,2024-04-24,8158,253,4,0,114,17,388,1,0,1,1,955.62,95.56,10,0.0,Very Short,1,1
6694,20240212,2024-02-12,2234,616,5,2,107,24,162,1,1,0,1,89.02,22.26,25,66.76,Very Short,0,1
6695,20240310,2024-03-10,6306,350,2,1,155,24,1387,1,0,1,3,428.5,192.82,15,0.0,Very Long,0,1
6696,20240109,2024-01-09,8941,787,5,0,89,23,1172,0,0,0,3,465.83,0.0,0,0.0,Long,1,1
6697,20241228,2024-12-28,7963,495,4,1,152,12,400,1,0,1,4,603.24,723.89,30,0.0,Very Short,0,1
6698,20240628,2024-06-28,3964,23,3,0,139,6,1049,0,0,0,2,963.93,385.57,20,0.0,Long,1,1
6699,20241210,2024-12-10,4533,377,1,0,137,6,997,1,0,1,3,228.63,68.59,10,0.0,Long,0,1
6700,20240907,2024-09-07,9010,768,1,0,171,15,1686,1,0,1,1,904.63,45.23,5,0.0,Very Long,1,1
6701,20240507,2024-05-07,1295,305,3,1,136,12,1327,0,0,0,1,1317.87,131.79,10,0.0,Long,1,1
6702,20241209,2024-12-09,5728,222,1,0,217,9,1124,1,0,1,4,257.71,0.0,0,0.0,Long,0,1
6703,20240404,2024-04-04,2044,861,4,0,62,22,240,1,1,0,2,496.14,148.84,15,843.44,Very Short,1,1
6704,20240306,2024-03-06,9050,356,0,0,76,10,1703,1,1,0,1,209.49,0.0,0,209.49,Very Long,0,1
6705,20241020,2024-10-20,1348,236,1,0,68,2,1690,1,0,1,4,483.78,290.27,15,0.0,Very Long,1,1
6706,20240720,2024-07-20,1210,316,3,1,57,18,1167,0,0,0,2,515.17,309.1,30,0.0,Long,1,1
6707,20240603,2024-06-03,3960,305,4,1,213,14,605,0,0,0,4,1997.39,798.96,10,0.0,Short,1,1
6708,20240802,2024-08-02,2801,10,4,0,50,10,1700,0,0,0,3,945.88,0.0,0,0.0,Very Long,1,1
6709,20241219,2024-12-19,5458,94,5,0,131,4,732,0,0,0,4,1623.0,973.8,15,0.0,Short,1,1
6710,20240412,2024-04-12,3695,110,5,0,27,17,108,0,0,0,3,163.15,0.0,0,0.0,Very Short,1,1
6711,20241124,2024-11-24,4206,887,1,1,124,22,859,1,0,1,2,364.49,0.0,0,0.0,Short,1,1
6712,20241128,2024-11-28,6083,694,2,1,102,24,1322,0,0,0,4,1441.79,865.07,15,0.0,Long,1,1
6713,20241004,2024-10-04,6044,733,3,0,129,21,283,1,0,1,2,334.54,133.82,20,0.0,Very Short,1,1
6714,20240227,2024-02-27,9413,174,1,0,187,4,822,1,0,1,1,1250.43,62.52,5,0.0,Short,1,1
6715,20240202,2024-02-02,5325,183,3,0,32,18,62,0,0,0,1,433.54,0.0,0,0.0,Very Short,1,1
6716,20240213,2024-02-13,6077,425,0,1,67,13,611,1,1,0,4,213.87,42.77,5,812.71,Short,1,1
6717,20240913,2024-09-13,7100,179,2,0,159,4,722,1,0,1,2,1104.14,0.0,0,0.0,Short,1,1
6718,20240525,2024-05-25,2567,727,2,1,209,21,1390,1,1,0,3,200.8,0.0,0,602.4,Very Long,0,1
6719,20241226,2024-12-26,7001,346,5,1,48,21,82,1,0,1,4,346.74,0.0,0,0.0,Very Short,0,1
6720,20240103,2024-01-03,8756,29,5,0,103,24,147,0,0,0,2,1918.05,767.22,20,0.0,Very Short,1,1
6721,20240516,2024-05-16,3862,385,0,1,201,1,274,1,0,1,1,544.97,0.0,0,0.0,Very Short,0,1
6722,20240406,2024-04-06,2604,129,2,2,79,24,1150,1,0,1,3,1766.89,1325.17,25,0.0,Long,1,1
6723,20241117,2024-11-17,4115,366,4,0,120,16,1478,1,0,1,3,295.39,177.23,20,0.0,Very Long,0,1
6724,20240214,2024-02-14,3475,223,2,1,121,23,1732,0,0,0,1,598.75,0.0,0,0.0,Very Long,0,1
6725,20240528,2024-05-28,6265,378,2,1,139,1,269,0,0,0,2,349.38,0.0,0,0.0,Very Short,1,1
6726,20241112,2024-11-12,8772,745,5,0,156,19,229,0,0,0,4,1112.63,445.05,10,0.0,Very Short,0,1
6727,20241220,2024-12-20,6367,294,5,1,42,10,351,1,0,1,2,1059.91,211.98,10,0.0,Very Short,1,1
6728,20241130,2024-11-30,2129,191,4,0,187,20,1178,1,0,1,2,1887.04,1132.22,30,0.0,Long,1,1
6729,20240826,2024-08-26,3831,185,4,0,54,12,1285,1,0,1,1,476.07,0.0,0,0.0,Long,1,1
6730,20240229,2024-02-29,7203,105,3,1,196,18,1182,0,0,0,4,66.64,0.0,0,0.0,Long,1,1
6731,20240205,2024-02-05,3972,242,3,2,31,8,981,0,0,0,4,467.79,93.56,5,0.0,Long,0,1
6732,20240530,2024-05-30,6276,195,2,0,109,19,702,0,0,0,2,958.63,479.32,25,0.0,Short,0,1
6733,20240623,2024-06-23,7245,265,0,1,113,15,1436,1,1,0,3,820.07,0.0,0,2460.21,Very Long,1,1
6734,20240706,2024-07-06,3962,348,1,0,79,10,1277,1,0,1,2,1433.42,286.68,10,0.0,Long,1,1
6735,20240119,2024-01-19,6826,491,3,1,1,11,1351,1,0,1,3,611.17,0.0,0,0.0,Long,0,1
6736,20240903,2024-09-03,4582,219,1,1,84,23,793,1,1,0,2,211.93,42.39,10,381.47,Short,1,1
6737,20240524,2024-05-24,2215,69,4,1,189,17,613,1,1,0,2,1275.61,0.0,0,2551.22,Short,1,1
6738,20240209,2024-02-09,4349,366,5,2,114,13,632,1,1,0,3,1841.97,1105.18,20,4420.73,Short,0,1
6739,20241130,2024-11-30,4968,157,4,1,118,4,828,0,0,0,3,156.54,0.0,0,0.0,Short,0,1
6740,20240510,2024-05-10,1021,611,3,0,119,2,1521,0,0,0,3,580.56,0.0,0,0.0,Very Long,1,1
6741,20240325,2024-03-25,9033,491,1,2,207,5,928,1,0,1,1,485.61,72.84,15,0.0,Long,0,1
6742,20240628,2024-06-28,5750,44,5,0,98,10,503,0,0,0,3,451.51,203.18,15,0.0,Short,1,1
6743,20241212,2024-12-12,1326,286,1,1,171,4,978,1,0,1,1,993.11,0.0,0,0.0,Long,0,1
6744,20241028,2024-10-28,8811,538,4,1,120,18,1546,1,0,1,2,870.48,522.29,30,0.0,Very Long,0,1
6745,20240206,2024-02-06,8695,519,3,1,105,13,490,0,0,0,3,829.97,124.5,5,0.0,Short,0,1
6746,20240907,2024-09-07,1108,112,5,0,65,17,919,0,0,0,3,1058.12,793.59,25,0.0,Long,1,1
6747,20240830,2024-08-30,2468,752,5,1,34,2,956,0,0,0,2,302.42,30.24,5,0.0,Long,0,1
6748,20241119,2024-11-19,4273,398,1,1,106,11,467,1,0,1,2,584.46,116.89,10,0.0,Short,1,1
6749,20241218,2024-12-18,5564,779,5,1,119,5,1274,1,0,1,2,1360.27,0.0,0,0.0,Long,0,1
6750,20240929,2024-09-29,7531,112,2,2,212,9,708,0,0,0,3,855.74,0.0,0,0.0,Short,1,1
6751,20240826,2024-08-26,4818,109,3,0,118,3,520,1,1,0,4,503.25,201.3,10,1811.7,Short,0,1
6752,20240509,2024-05-09,6504,499,0,0,162,1,78,0,0,0,1,112.87,33.86,30,0.0,Very Short,1,1
6753,20241124,2024-11-24,1091,218,1,1,111,14,751,0,0,0,4,237.24,0.0,0,0.0,Short,0,1
6754,20241210,2024-12-10,6926,144,5,0,118,23,416,0,0,0,2,1478.65,443.6,15,0.0,Very Short,0,1
6755,20241227,2024-12-27,9237,637,4,1,33,23,1293,1,0,1,2,197.84,118.7,30,0.0,Long,1,1
6756,20241214,2024-12-14,5735,780,5,0,147,3,1438,0,0,0,4,1151.31,690.79,15,0.0,Very Long,0,1
6757,20240822,2024-08-22,5093,480,4,1,192,2,837,0,0,0,3,1869.94,841.47,15,0.0,Short,1,1
6758,20241215,2024-12-15,3673,579,4,1,131,5,541,0,0,0,2,864.14,0.0,0,0.0,Short,1,1
6759,20241012,2024-10-12,9587,68,2,1,109,2,1444,1,1,0,4,749.04,149.81,5,2846.35,Very Long,1,1
6760,20240328,2024-03-28,1298,857,5,1,177,9,918,1,1,0,1,316.84,31.68,10,285.16,Long,0,1
6761,20240112,2024-01-12,3580,810,2,0,179,9,580,1,1,0,3,491.15,0.0,0,1473.45,Short,1,1
6762,20241223,2024-12-23,2248,856,3,0,55,15,1191,1,0,1,4,454.23,0.0,0,0.0,Long,1,1
6763,20240604,2024-06-04,8795,597,4,1,50,14,379,1,1,0,4,338.58,0.0,0,1354.32,Very Short,1,1
6764,20241114,2024-11-14,5342,647,3,2,28,15,1385,1,0,1,1,520.83,0.0,0,0.0,Very Long,0,1
6765,20240415,2024-04-15,9300,14,0,1,7,19,617,1,0,1,3,1106.9,498.1,15,0.0,Short,0,1
6766,20240511,2024-05-11,6985,295,4,1,40,11,21,1,1,0,2,735.37,0.0,0,1470.74,Very Short,1,1
6767,20241027,2024-10-27,6010,241,3,0,172,17,1284,1,0,1,3,825.66,0.0,0,0.0,Long,1,1
6768,20240710,2024-07-10,5656,360,1,1,79,11,1674,1,0,1,4,435.55,348.44,20,0.0,Very Long,0,1
6769,20240904,2024-09-04,2823,882,0,1,167,14,997,0,0,0,2,138.47,0.0,0,0.0,Long,1,1
6770,20240426,2024-04-26,6057,297,0,0,120,10,682,0,0,0,3,406.94,0.0,0,0.0,Short,0,1
6771,20240812,2024-08-12,7166,389,2,0,164,14,334,0,0,0,3,147.19,0.0,0,0.0,Very Short,1,1
6772,20240626,2024-06-26,9687,763,4,1,5,9,707,1,0,1,3,427.68,0.0,0,0.0,Short,1,1
6773,20241206,2024-12-06,5940,197,3,1,198,8,1113,0,0,0,4,621.11,496.89,20,0.0,Long,1,1
6774,20240628,2024-06-28,9448,242,4,0,131,16,1618,1,1,0,3,1635.17,0.0,0,4905.51,Very Long,0,1
6775,20240202,2024-02-02,9499,159,0,1,183,19,868,1,0,1,1,210.58,21.06,10,0.0,Short,0,1
6776,20240925,2024-09-25,5702,449,1,0,198,12,1696,1,0,1,4,389.07,77.81,5,0.0,Very Long,0,1
6777,20241214,2024-12-14,4953,113,5,1,75,12,1652,1,1,0,2,1931.66,579.5,15,3283.82,Very Long,0,1
6778,20241118,2024-11-18,2284,828,2,1,113,2,606,1,0,1,1,703.54,140.71,20,0.0,Short,1,1
6779,20240206,2024-02-06,3416,632,3,1,110,13,271,1,0,1,1,379.83,0.0,0,0.0,Very Short,1,1
6780,20241230,2024-12-30,8910,144,2,1,92,20,588,1,0,1,3,586.18,87.93,5,0.0,Short,0,1
6781,20240506,2024-05-06,2244,641,3,1,56,1,818,1,1,0,2,1144.18,228.84,10,2059.52,Short,1,1
6782,20241031,2024-10-31,4573,290,5,1,59,10,335,1,0,1,4,1128.53,0.0,0,0.0,Very Short,1,1
6783,20240818,2024-08-18,7287,636,1,1,199,5,584,1,0,1,3,1081.67,486.75,15,0.0,Short,1,1
6784,20241221,2024-12-21,3165,815,4,1,127,7,1396,0,0,0,3,608.64,0.0,0,0.0,Very Long,0,1
6785,20240504,2024-05-04,9766,813,3,1,111,21,51,1,0,1,1,515.46,25.77,5,0.0,Very Short,1,1
6786,20240809,2024-08-09,6844,714,4,1,105,14,155,1,0,1,3,242.67,72.8,10,0.0,Very Short,1,1
6787,20240906,2024-09-06,1255,781,0,0,188,20,288,0,0,0,1,1803.74,180.37,10,0.0,Very Short,1,1
6788,20240226,2024-02-26,3224,36,3,1,25,5,1609,1,0,1,1,1278.96,0.0,0,0.0,Very Long,0,1
6789,20241010,2024-10-10,7663,55,1,0,20,13,1318,1,0,1,2,855.21,171.04,10,0.0,Long,0,1
6790,20240222,2024-02-22,8767,85,4,1,141,1,979,1,0,1,2,1513.17,0.0,0,0.0,Long,1,1
6791,20241029,2024-10-29,9341,155,1,0,133,8,1365,1,0,1,1,931.0,139.65,15,0.0,Very Long,0,1
6792,20240216,2024-02-16,8659,575,3,0,222,2,1177,1,1,0,3,368.97,55.35,5,1051.56,Long,1,1
6793,20240306,2024-03-06,1672,126,5,0,16,17,1047,1,0,1,2,446.22,267.73,30,0.0,Long,0,1
6794,20240629,2024-06-29,7566,325,3,1,46,18,1515,1,0,1,3,1507.91,0.0,0,0.0,Very Long,0,1
6795,20240307,2024-03-07,1991,313,0,2,49,1,70,1,0,1,1,467.13,0.0,0,0.0,Very Short,0,1
6796,20240128,2024-01-28,1688,201,1,0,5,23,764,1,1,0,4,335.68,201.41,15,1141.31,Short,1,1
6797,20240120,2024-01-20,7226,326,4,0,29,12,527,1,1,0,1,726.83,72.68,10,654.15,Short,1,1
6798,20240414,2024-04-14,5303,435,3,1,4,13,133,0,0,0,1,974.39,0.0,0,0.0,Very Short,1,1
6799,20240628,2024-06-28,6831,764,2,1,167,10,1703,0,0,0,2,1484.42,0.0,0,0.0,Very Long,1,1
6800,20240117,2024-01-17,8662,80,1,0,68,21,1439,1,0,1,1,966.22,144.93,15,0.0,Very Long,1,1
6801,20240220,2024-02-20,1619,458,2,1,210,5,638,0,0,0,3,442.81,199.26,15,0.0,Short,1,1
6802,20240811,2024-08-11,5747,415,1,1,163,21,216,0,0,0,1,617.43,0.0,0,0.0,Very Short,0,1
6803,20240426,2024-04-26,8508,632,2,0,190,17,1301,1,0,1,2,603.42,0.0,0,0.0,Long,1,1
6804,20241003,2024-10-03,4962,166,0,1,19,22,1785,1,0,1,4,339.88,67.98,5,0.0,Very Long,1,1
6805,20241102,2024-11-02,5710,115,5,0,39,6,513,1,0,1,3,394.7,0.0,0,0.0,Short,1,1
6806,20240112,2024-01-12,5480,419,4,2,188,11,664,1,1,0,1,1132.35,56.62,5,1075.73,Short,0,1
6807,20241212,2024-12-12,9163,129,5,1,22,4,356,0,0,0,3,1721.23,0.0,0,0.0,Very Short,1,1
6808,20240906,2024-09-06,1448,220,3,1,7,12,856,0,0,0,3,357.02,160.66,15,0.0,Short,1,1
6809,20241027,2024-10-27,8901,69,4,2,85,20,481,1,0,1,1,334.94,83.74,25,0.0,Short,1,1
6810,20240623,2024-06-23,8346,576,5,0,146,8,1263,0,0,0,3,574.65,172.4,10,0.0,Long,0,1
6811,20240101,2024-01-01,8311,152,5,1,29,14,100,1,1,0,2,604.19,0.0,0,1208.38,Very Short,1,1
6812,20241119,2024-11-19,4710,375,0,1,15,12,970,1,1,0,1,882.95,88.3,10,794.66,Long,0,1
6813,20240726,2024-07-26,5642,222,2,1,136,9,1561,1,1,0,2,274.22,0.0,0,548.44,Very Long,0,1
6814,20240114,2024-01-14,4320,785,0,1,163,3,729,0,0,0,1,438.09,0.0,0,0.0,Short,1,1
6815,20240301,2024-03-01,3265,515,1,0,224,21,1208,0,0,0,2,1066.83,213.37,10,0.0,Long,1,1
6816,20240316,2024-03-16,8878,471,0,0,0,14,435,1,1,0,4,970.11,388.04,10,3492.4,Very Short,1,1
6817,20240517,2024-05-17,5553,593,2,0,52,16,1749,1,1,0,4,996.45,398.58,10,3587.22,Very Long,0,1
6818,20240610,2024-06-10,7509,197,3,1,156,10,1686,0,0,0,3,1988.45,894.8,15,0.0,Very Long,0,1
6819,20240605,2024-06-05,1907,672,4,1,113,22,1223,0,0,0,1,542.37,0.0,0,0.0,Long,1,1
6820,20241112,2024-11-12,8099,305,5,1,188,7,564,0,0,0,4,1045.35,0.0,0,0.0,Short,0,1
6821,20241210,2024-12-10,6928,697,0,0,192,18,1394,1,0,1,3,536.26,402.2,25,0.0,Very Long,0,1
6822,20240904,2024-09-04,9977,476,2,1,178,16,1397,1,1,0,2,549.6,219.84,20,879.36,Very Long,1,1
6823,20240819,2024-08-19,2205,172,3,1,140,6,991,1,0,1,3,606.43,0.0,0,0.0,Long,1,1
6824,20241111,2024-11-11,5859,314,3,1,179,24,1184,0,0,0,3,1911.68,286.75,5,0.0,Long,1,1
6825,20240407,2024-04-07,5600,66,4,0,44,4,1370,1,0,1,3,269.44,121.25,15,0.0,Very Long,1,1
6826,20240722,2024-07-22,5845,243,1,0,116,24,109,1,0,1,1,293.43,0.0,0,0.0,Very Short,0,1
6827,20240822,2024-08-22,1489,367,1,0,23,9,411,1,1,0,1,153.81,23.07,15,130.74,Very Short,1,1
6828,20240414,2024-04-14,5257,471,4,2,211,23,84,0,0,0,1,543.23,0.0,0,0.0,Very Short,0,1
6829,20241213,2024-12-13,3695,853,3,1,172,16,931,1,0,1,4,253.14,202.51,20,0.0,Long,0,1
6830,20240326,2024-03-26,6555,283,5,1,5,1,797,1,1,0,1,564.98,0.0,0,564.98,Short,0,1
6831,20240122,2024-01-22,3088,445,1,2,211,7,1553,1,1,0,1,246.29,0.0,0,246.29,Very Long,0,1
6832,20240428,2024-04-28,4915,48,4,1,68,10,1157,0,0,0,1,865.31,86.53,10,0.0,Long,0,1
6833,20241024,2024-10-24,6579,717,0,1,81,1,1612,1,0,1,1,1460.2,0.0,0,0.0,Very Long,1,1
6834,20240516,2024-05-16,1576,292,3,1,145,22,1426,0,0,0,1,1318.95,263.79,20,0.0,Very Long,1,1
6835,20240320,2024-03-20,8080,804,0,0,74,2,175,0,0,0,3,617.76,463.32,25,0.0,Very Short,0,1
6836,20241114,2024-11-14,7440,306,0,0,100,14,1060,1,0,1,4,936.31,0.0,0,0.0,Long,0,1
6837,20240225,2024-02-25,1515,492,3,1,156,9,1064,1,1,0,1,1175.26,117.53,10,1057.73,Long,0,1
6838,20240227,2024-02-27,1582,834,3,1,14,1,367,1,0,1,1,1082.2,0.0,0,0.0,Very Short,1,1
6839,20241124,2024-11-24,8651,192,4,0,135,16,498,1,0,1,1,298.63,0.0,0,0.0,Short,1,1
6840,20240427,2024-04-27,3549,565,3,1,175,9,798,1,0,1,3,186.81,168.13,30,0.0,Short,1,1
6841,20240101,2024-01-01,8746,680,5,0,113,23,1686,1,0,1,1,918.89,91.89,10,0.0,Very Long,0,1
6842,20240607,2024-06-07,5492,591,1,1,16,15,196,1,0,1,3,281.87,126.84,15,0.0,Very Short,1,1
6843,20240927,2024-09-27,4080,534,0,1,173,19,30,1,1,0,3,1694.07,1016.44,20,4065.77,Very Short,1,1
6844,20241003,2024-10-03,3461,171,1,0,172,9,396,1,1,0,1,491.4,49.14,10,442.26,Very Short,1,1
6845,20240201,2024-02-01,6930,868,5,0,74,10,145,0,0,0,4,100.11,60.07,15,0.0,Very Short,1,1
6846,20240412,2024-04-12,1987,537,1,1,121,15,818,0,0,0,2,282.82,28.28,5,0.0,Short,1,1
6847,20240813,2024-08-13,4623,536,4,1,113,17,643,0,0,0,3,437.17,393.45,30,0.0,Short,0,1
6848,20240828,2024-08-28,4112,349,3,1,112,7,725,1,0,1,3,1833.65,1100.19,20,0.0,Short,0,1
6849,20240814,2024-08-14,2387,820,5,1,81,1,640,1,0,1,2,1147.57,0.0,0,0.0,Short,1,1
6850,20240503,2024-05-03,4175,265,0,0,87,24,1659,1,0,1,2,173.13,0.0,0,0.0,Very Long,0,1
6851,20241110,2024-11-10,5757,398,2,0,49,3,503,1,0,1,4,177.0,141.6,20,0.0,Short,1,1
6852,20240129,2024-01-29,7097,512,3,1,93,8,45,0,0,0,3,327.87,196.72,20,0.0,Very Short,1,1
6853,20241027,2024-10-27,1777,889,4,1,28,24,1746,1,0,1,4,1474.75,0.0,0,0.0,Very Long,1,1
6854,20241209,2024-12-09,8850,574,5,0,0,5,180,1,0,1,3,416.07,374.46,30,0.0,Very Short,0,1
6855,20240907,2024-09-07,8905,385,4,0,106,6,843,1,0,1,2,1460.96,0.0,0,0.0,Short,1,1
6856,20240605,2024-06-05,7227,795,2,0,207,10,1696,1,1,0,4,169.33,0.0,0,677.32,Very Long,0,1
6857,20240518,2024-05-18,9317,198,3,0,126,16,1030,1,1,0,2,949.28,284.78,15,1613.78,Long,0,1
6858,20240608,2024-06-08,4851,17,2,1,67,14,589,1,1,0,1,660.5,0.0,0,660.5,Short,0,1
6859,20240301,2024-03-01,8393,466,4,2,5,7,1661,1,0,1,3,1844.89,0.0,0,0.0,Very Long,0,1
6860,20240322,2024-03-22,7544,107,5,0,188,19,523,1,1,0,4,1111.33,0.0,0,4445.32,Short,0,1
6861,20240820,2024-08-20,6062,14,2,1,140,13,1538,1,0,1,3,387.75,116.32,10,0.0,Very Long,1,1
6862,20240719,2024-07-19,2615,487,0,0,64,17,1768,1,0,1,1,537.5,0.0,0,0.0,Very Long,1,1
6863,20240630,2024-06-30,6017,657,2,0,71,13,1780,1,0,1,4,98.3,19.66,5,0.0,Very Long,1,1
6864,20240622,2024-06-22,9111,652,4,0,200,2,480,1,1,0,4,436.34,87.27,5,1658.09,Short,0,1
6865,20240129,2024-01-29,9860,651,3,0,170,13,1788,1,1,0,1,1873.28,0.0,0,1873.28,Very Long,1,1
6866,20241112,2024-11-12,5032,488,1,0,15,13,413,1,1,0,4,1691.48,1353.18,20,5412.74,Very Short,1,1
6867,20241214,2024-12-14,3230,777,4,1,146,8,1394,1,0,1,3,745.64,0.0,0,0.0,Very Long,0,1
6868,20240330,2024-03-30,7726,363,5,1,215,14,326,1,1,0,3,1417.45,0.0,0,4252.35,Very Short,1,1
6869,20240424,2024-04-24,1683,647,1,1,157,11,538,1,1,0,2,964.5,0.0,0,1929.0,Short,1,1
6870,20240818,2024-08-18,2359,49,2,1,76,24,1116,1,1,0,4,1603.95,0.0,0,6415.8,Long,1,1
6871,20240101,2024-01-01,6056,32,4,0,58,16,787,1,0,1,3,151.77,45.53,10,0.0,Short,0,1
6872,20240207,2024-02-07,9910,201,5,0,141,19,1084,1,1,0,2,437.93,262.76,30,613.1,Long,1,1
6873,20241125,2024-11-25,3958,798,1,0,137,20,1443,1,0,1,3,488.3,292.98,20,0.0,Very Long,1,1
6874,20240303,2024-03-03,4989,457,5,0,144,12,624,0,0,0,3,726.0,435.6,20,0.0,Short,1,1
6875,20240729,2024-07-29,3900,479,1,0,204,3,282,0,0,0,1,715.97,0.0,0,0.0,Very Short,1,1
6876,20241118,2024-11-18,4964,65,4,2,107,3,869,0,0,0,3,341.59,0.0,0,0.0,Short,1,1
6877,20240924,2024-09-24,1063,547,4,2,66,15,1479,1,0,1,2,1144.39,0.0,0,0.0,Very Long,0,1
6878,20240409,2024-04-09,6351,858,2,1,25,15,1278,1,0,1,4,175.57,70.23,10,0.0,Long,1,1
6879,20240225,2024-02-25,6365,372,0,1,143,17,799,1,1,0,1,1658.81,82.94,5,1575.87,Short,1,1
6880,20240919,2024-09-19,3839,277,3,1,60,7,871,0,0,0,3,791.83,593.87,25,0.0,Short,1,1
6881,20240527,2024-05-27,3376,382,1,1,11,19,1297,1,1,0,3,590.45,265.7,15,1505.65,Long,0,1
6882,20241219,2024-12-19,7853,338,4,1,108,1,1447,1,1,0,2,812.59,0.0,0,1625.18,Very Long,1,1
6883,20240823,2024-08-23,2690,340,0,0,162,15,1627,1,0,1,1,769.26,230.78,30,0.0,Very Long,0,1
6884,20240105,2024-01-05,1423,870,5,2,125,3,603,1,1,0,1,1523.0,456.9,30,1066.1,Short,1,1
6885,20240401,2024-04-01,1363,715,3,1,71,6,1736,1,1,0,2,52.44,26.22,25,78.66,Very Long,1,1
6886,20240928,2024-09-28,8934,563,5,0,201,11,36,1,0,1,1,1075.48,0.0,0,0.0,Very Short,0,1
6887,20240913,2024-09-13,4278,2,3,1,216,18,1516,1,0,1,2,1037.73,311.32,15,0.0,Very Long,0,1
6888,20240927,2024-09-27,1916,424,4,1,87,19,264,1,1,0,1,248.98,37.35,15,211.63,Very Short,0,1
6889,20240326,2024-03-26,8909,163,1,2,164,14,1346,1,1,0,3,1066.91,640.15,20,2560.58,Long,0,1
6890,20240331,2024-03-31,2337,76,2,0,50,21,1112,1,0,1,1,671.53,134.31,20,0.0,Long,0,1
6891,20240317,2024-03-17,4029,672,4,1,25,1,1719,0,0,0,3,433.9,260.34,20,0.0,Very Long,1,1
6892,20240910,2024-09-10,1186,393,5,0,48,5,810,0,0,0,3,187.5,56.25,10,0.0,Short,0,1
6893,20240105,2024-01-05,7110,367,2,0,65,1,169,0,0,0,3,676.27,304.32,15,0.0,Very Short,1,1
6894,20241024,2024-10-24,7293,523,5,0,110,11,1672,0,0,0,3,216.78,32.52,5,0.0,Very Long,0,1
6895,20240412,2024-04-12,7808,380,4,0,88,22,1430,1,0,1,3,964.64,723.48,25,0.0,Very Long,1,1
6896,20240627,2024-06-27,3367,198,2,1,122,16,365,0,0,0,4,1465.11,293.02,5,0.0,Very Short,1,1
6897,20240331,2024-03-31,3952,559,1,1,173,21,223,0,0,0,3,753.41,452.05,20,0.0,Very Short,0,1
6898,20240604,2024-06-04,9442,76,1,1,6,9,278,0,0,0,3,739.99,0.0,0,0.0,Very Short,1,1
6899,20241005,2024-10-05,8393,68,5,1,209,17,841,1,1,0,2,886.48,0.0,0,1772.96,Short,1,1
6900,20240313,2024-03-13,1334,201,5,0,196,18,1088,1,1,0,4,1923.58,1154.15,15,6540.17,Long,0,1
6901,20240726,2024-07-26,7226,620,1,1,210,1,1550,0,0,0,1,795.76,119.36,15,0.0,Very Long,0,1
6902,20240121,2024-01-21,8313,510,3,1,35,2,1431,1,0,1,4,1037.33,0.0,0,0.0,Very Long,1,1
6903,20240305,2024-03-05,6032,696,2,1,117,21,1685,1,0,1,4,268.55,214.84,20,0.0,Very Long,0,1
6904,20240906,2024-09-06,6758,638,0,1,154,18,972,1,0,1,3,819.38,491.63,20,0.0,Long,0,1
6905,20240726,2024-07-26,1008,357,0,0,76,3,975,0,0,0,3,487.55,0.0,0,0.0,Long,0,1
6906,20240811,2024-08-11,1270,833,5,0,61,18,653,0,0,0,3,1157.05,0.0,0,0.0,Short,1,1
6907,20240323,2024-03-23,1315,625,2,2,58,13,671,0,0,0,4,614.15,368.49,15,0.0,Short,1,1
6908,20240316,2024-03-16,2430,48,2,0,6,1,726,0,0,0,4,959.88,0.0,0,0.0,Short,0,1
6909,20240604,2024-06-04,9916,408,3,0,0,17,1386,1,0,1,1,1008.97,151.35,15,0.0,Very Long,1,1
6910,20240217,2024-02-17,6708,26,5,0,47,5,838,0,0,0,4,1095.87,1315.04,30,0.0,Short,0,1
6911,20241120,2024-11-20,8039,375,3,1,102,4,946,1,0,1,3,1488.41,669.78,15,0.0,Long,1,1
6912,20240407,2024-04-07,3659,171,1,1,174,16,1701,0,0,0,1,948.87,142.33,15,0.0,Very Long,1,1
6913,20240919,2024-09-19,9437,21,0,1,159,9,1354,1,0,1,1,455.17,136.55,30,0.0,Long,0,1
6914,20240227,2024-02-27,2790,276,0,1,129,11,404,0,0,0,3,381.52,228.91,20,0.0,Very Short,0,1
6915,20240825,2024-08-25,9119,882,1,0,86,22,1541,1,0,1,4,967.35,1160.82,30,0.0,Very Long,1,1
6916,20240315,2024-03-15,1277,507,3,0,204,7,205,0,0,0,1,262.87,78.86,30,0.0,Very Short,1,1
